,X,Y
2610,-0.020307817,0.106330335
2611,0.106330335,-0.013746493
2612,-0.013746493,-0.24081202
2613,-0.24081202,-0.14013517
2614,-0.14013517,-0.16907239
2615,-0.16907239,-0.06727126
2616,-0.06727126,-0.23168352
2617,-0.23168352,-0.34896946
2618,-0.34896946,-0.26174092
2619,-0.26174092,-0.21695954
2620,-0.21695954,0.10151482
2621,0.10151482,0.14582804
2622,0.14582804,0.15159611
2623,0.15159611,0.24038383
2624,0.24038383,0.29160497
2625,0.29160497,0.24554928
2626,0.24554928,0.120361865
2627,0.120361865,0.15939489
2628,0.15939489,0.08581765
2629,0.08581765,0.008801721
2630,0.008801721,0.0052466486
2631,0.0052466486,0.12311757
2632,0.12311757,0.05274532
2633,0.05274532,0.020822322
2634,0.020822322,0.07879771
2635,0.07879771,0.21524844
2636,0.21524844,0.19381538
2637,0.19381538,0.25212368
2638,0.25212368,0.1774342
2639,0.1774342,0.09570589
2640,0.09570589,0.004576884
2641,0.004576884,0.18535386
2642,0.18535386,0.3451484
2643,0.3451484,0.3879371
2644,0.3879371,0.31214502
2645,0.31214502,0.29802153
2646,0.29802153,0.2964661
2647,0.2964661,0.32956815
2648,0.32956815,0.32639542
2649,0.32639542,0.04753095
2650,0.04753095,-0.11240537
2651,-0.11240537,-0.16464707
2652,-0.16464707,-0.13360986
2653,-0.13360986,-0.070784956
2654,-0.070784956,-0.108419135
2655,-0.108419135,-0.03807252
2656,-0.03807252,-0.063023895
2657,-0.063023895,0.035738405
2658,0.035738405,-0.07016268
2659,-0.07016268,-0.040572427
2660,-0.040572427,-0.1568242
2661,-0.1568242,-0.091231525
2662,-0.091231525,0.09547592
2663,0.09547592,-0.09472815
2664,-0.09472815,-0.13213572
2665,-0.13213572,-0.14466809
2666,-0.14466809,-0.18551207
2667,-0.18551207,-0.25152844
2668,-0.25152844,-0.21515302
2669,-0.21515302,-0.14392075
2670,-0.14392075,-0.19871306
2671,-0.19871306,-0.17918803
2672,-0.17918803,-0.22607349
2673,-0.22607349,-0.045329913
2674,-0.045329913,-0.1822996
2675,-0.1822996,-0.09358437
2676,-0.09358437,-0.11630922
2677,-0.11630922,-0.22635722
2678,-0.22635722,-0.17954877
2679,-0.17954877,-0.21679854
2680,-0.21679854,-0.018493995
2681,-0.018493995,-0.016073985
2682,-0.016073985,0.113188855
2683,0.113188855,0.14715056
2684,0.14715056,-0.07962927
2685,-0.07962927,0.04832468
2686,0.04832468,0.089962155
2687,0.089962155,0.08666415
2688,0.08666415,0.06780872
2689,0.06780872,0.14976782
2690,0.14976782,0.16269048
2691,0.16269048,0.050872967
2692,0.050872967,0.090151176
2693,0.090151176,0.18106364
2694,0.18106364,0.3561352
2695,0.3561352,0.34809622
2696,0.34809622,0.320401
2697,0.320401,0.41025415
2698,0.41025415,0.3335734
2699,0.3335734,0.25331056
2700,0.25331056,0.31718904
2701,0.31718904,0.361491
2702,0.361491,0.23592526
2703,0.23592526,0.19718385
2704,0.19718385,0.2612405
2705,0.2612405,0.2111475
2706,0.2111475,0.28996927
2707,0.28996927,0.204739
2708,0.204739,0.10647205
2709,0.10647205,0.1059304
2710,0.1059304,0.07412068
2711,0.07412068,0.07789382
2712,0.07789382,-0.041443042
2713,-0.041443042,-0.15261637
2714,-0.15261637,-0.22285199
2715,-0.22285199,-0.32714382
2716,-0.32714382,-0.22840226
2717,-0.22840226,-0.32822055
2718,-0.32822055,-0.23673473
2719,-0.23673473,-0.10213951
2720,-0.10213951,0.107463345
2721,0.107463345,0.22775179
2722,0.22775179,0.37795943
2723,0.37795943,0.4691195
2724,0.4691195,0.4997807
2725,0.4997807,0.5333308
2726,0.5333308,0.5390355
2727,0.5390355,0.52815586
2728,0.52815586,0.4912193
2729,0.4912193,0.48440054
2730,0.48440054,0.41351885
2731,0.41351885,0.4101435
2732,0.4101435,0.27909192
2733,0.27909192,0.30605552
2734,0.30605552,0.12999941
2735,0.12999941,0.20500234
2736,0.20500234,0.22200865
2737,0.22200865,0.2124431
2738,0.2124431,0.17410028
2739,0.17410028,0.166878
2740,0.166878,0.40060544
2741,0.40060544,0.4835679
2742,0.4835679,0.41746676
2743,0.41746676,0.26474136
2744,0.26474136,0.091620356
2745,0.091620356,0.092535466
2746,0.092535466,0.13837232
2747,0.13837232,0.13639444
2748,0.13639444,0.20448759
2749,0.20448759,0.03974481
2750,0.03974481,-0.14825878
2751,-0.14825878,0.056152984
2752,0.056152984,0.16001529
2753,0.16001529,0.2338356
2754,0.2338356,0.48945153
2755,0.48945153,0.2683335
2756,0.2683335,0.20477137
2757,0.20477137,0.24417573
2758,0.24417573,0.11240457
2759,0.11240457,0.20485665
2760,0.20485665,0.100650474
2761,0.100650474,0.11115065
2762,0.11115065,0.033256546
2763,0.033256546,0.0251369
2764,0.0251369,0.10488719
2765,0.10488719,-0.087345734
2766,-0.087345734,-0.18087974
2767,-0.18087974,-0.14077058
2768,-0.14077058,-0.13223667
2769,-0.13223667,-0.11195486
2770,-0.11195486,-0.20207663
2771,-0.20207663,-0.16401218
2772,-0.16401218,-0.14492744
2773,-0.14492744,-0.091302894
2774,-0.091302894,-0.30614525
2775,-0.30614525,-0.09133308
2776,-0.09133308,-0.21178074
2777,-0.21178074,-0.19095963
2778,-0.19095963,-0.13982134
2779,-0.13982134,-0.15265146
2780,-0.15265146,0.048989743
2781,0.048989743,0.03268945
2782,0.03268945,-0.04089325
2783,-0.04089325,-0.06520547
2784,-0.06520547,0.028250832
2785,0.028250832,-0.0047419686
2786,-0.0047419686,0.025823873
2787,0.025823873,0.14282335
2788,0.14282335,0.30273646
2789,0.30273646,0.23784468
2790,0.23784468,0.27815634
2791,0.27815634,0.26370355
2792,0.26370355,0.21381205
2793,0.21381205,0.1320833
2794,0.1320833,-0.01665254
2795,-0.01665254,0.045455866
2796,0.045455866,-0.10782339
2797,-0.10782339,-0.08730711
2798,-0.08730711,-0.013162851
2799,-0.013162851,0.032820266
2800,0.032820266,-0.080173776
2801,-0.080173776,-0.17858392
2802,-0.17858392,-0.288019
2803,-0.288019,-0.2981883
2804,-0.2981883,-0.29954174
2805,-0.29954174,-0.3050041
2806,-0.3050041,-0.30936322
2807,-0.30936322,-0.11138667
2808,-0.11138667,-0.062902816
2809,-0.062902816,-0.019546274
2810,-0.019546274,0.054489456
2811,0.054489456,0.09792172
2812,0.09792172,0.08549628
2813,0.08549628,0.07980808
2814,0.07980808,0.0067646652
2815,0.0067646652,0.02307319
2816,0.02307319,0.118349135
2817,0.118349135,0.092698894
2818,0.092698894,0.17997082
2819,0.17997082,0.06282194
2820,0.06282194,0.03687595
2821,0.03687595,-0.029223721
2822,-0.029223721,0.1744783
2823,0.1744783,0.27441493
2824,0.27441493,0.14595193
2825,0.14595193,0.13258153
2826,0.13258153,-0.05417466
2827,-0.05417466,-0.17952695
2828,-0.17952695,-0.31570143
2829,-0.31570143,-0.4931277
2830,-0.4931277,-0.53344375
2831,-0.53344375,-0.45063066
2832,-0.45063066,-0.44660872
2833,-0.44660872,-0.35405874
2834,-0.35405874,-0.3456126
2835,-0.3456126,-0.4014394
2836,-0.4014394,-0.48477262
2837,-0.48477262,-0.451691
2838,-0.451691,-0.35100394
2839,-0.35100394,-0.2672412
2840,-0.2672412,-0.37669384
2841,-0.37669384,-0.44801897
2842,-0.44801897,-0.45816582
2843,-0.45816582,-0.3760551
2844,-0.3760551,-0.33126798
2845,-0.33126798,-0.36614522
2846,-0.36614522,-0.3197881
2847,-0.3197881,-0.32716736
2848,-0.32716736,-0.23979574
2849,-0.23979574,-0.20529506
2850,-0.20529506,-0.15172479
2851,-0.15172479,-0.19776843
2852,-0.19776843,-0.17596444
2853,-0.17596444,-0.13894528
2854,-0.13894528,-0.24641919
2855,-0.24641919,-0.37419194
2856,-0.37419194,-0.2568761
2857,-0.2568761,0.014477119
2858,0.014477119,-0.029620025
2859,-0.029620025,-0.027031614
2860,-0.027031614,-0.0141372625
2861,-0.0141372625,-0.10150842
2862,-0.10150842,-0.15384506
2863,-0.15384506,-0.17677799
2864,-0.17677799,-0.17513017
2865,-0.17513017,-0.12199846
2866,-0.12199846,-0.061779648
2867,-0.061779648,0.061518896
2868,0.061518896,0.2509315
2869,0.2509315,0.2647779
2870,0.2647779,0.13992172
2871,0.13992172,0.2508044
2872,0.2508044,0.3335972
2873,0.3335972,0.21383977
2874,0.21383977,0.23016863
2875,0.23016863,0.11073453
2876,0.11073453,0.20413351
2877,0.20413351,0.16356808
2878,0.16356808,-0.00078341365
2879,-0.00078341365,-0.058268107
2880,-0.058268107,0.11312272
2881,0.11312272,0.22499639
2882,0.22499639,0.23827805
2883,0.23827805,0.17322168
2884,0.17322168,0.36807042
2885,0.36807042,0.36000785
2886,0.36000785,0.46257704
2887,0.46257704,0.3228245
2888,0.3228245,0.3216651
2889,0.3216651,0.2205218
2890,0.2205218,0.36363894
2891,0.36363894,0.40776762
2892,0.40776762,0.44288993
2893,0.44288993,0.31271458
2894,0.31271458,0.35137177
2895,0.35137177,0.41256747
2896,0.41256747,0.42083454
2897,0.42083454,0.3119946
2898,0.3119946,0.36817226
2899,0.36817226,0.2866587
2900,0.2866587,0.30958468
2901,0.30958468,0.37841102
2902,0.37841102,0.32481006
2903,0.32481006,0.14880279
2904,0.14880279,0.088813156
2905,0.088813156,-0.098004945
2906,-0.098004945,-0.0972265
2907,-0.0972265,-0.21275108
2908,-0.21275108,-0.06434399
2909,-0.06434399,-0.04275147
2910,-0.04275147,-0.0591688
2911,-0.0591688,-0.17281944
2912,-0.17281944,-0.20638156
2913,-0.20638156,-0.12783156
2914,-0.12783156,-0.14324594
2915,-0.14324594,-0.111872
2916,-0.111872,-0.15707058
2917,-0.15707058,-0.20088407
2918,-0.20088407,-0.29382396
2919,-0.29382396,-0.37076572
2920,-0.37076572,-0.45933533
2921,-0.45933533,-0.2625503
2922,-0.2625503,-0.5105141
2923,-0.5105141,-0.30397063
2924,-0.30397063,-0.47289434
2925,-0.47289434,-0.3811347
2926,-0.3811347,-0.30834764
2927,-0.30834764,-0.3943048
2928,-0.3943048,-0.36637822
2929,-0.36637822,-0.33834437
2930,-0.33834437,-0.48417202
2931,-0.48417202,-0.32141763
2932,-0.32141763,-0.5069394
2933,-0.5069394,-0.56826836
2934,-0.56826836,-0.5189584
2935,-0.5189584,-0.5270477
2936,-0.5270477,-0.63363045
2937,-0.63363045,-0.81561863
2938,-0.81561863,-0.723104
2939,-0.723104,-0.7221183
2940,-0.7221183,-0.605852
2941,-0.605852,-0.6480427
2942,-0.6480427,-0.6893146
2943,-0.6893146,-0.6396165
2944,-0.6396165,-0.60552317
2945,-0.60552317,-0.46923134
2946,-0.46923134,-0.3643251
2947,-0.3643251,-0.2562542
2948,-0.2562542,-0.2348693
2949,-0.2348693,-0.20889771
2950,-0.20889771,-0.26189756
2951,-0.26189756,-0.2850911
2952,-0.2850911,-0.19423983
2953,-0.19423983,-0.3439334
2954,-0.3439334,-0.38721728
2955,-0.38721728,-0.36788705
2956,-0.36788705,-0.39548418
2957,-0.39548418,-0.16432028
2958,-0.16432028,-0.075558476
2959,-0.075558476,-0.06618339
2960,-0.06618339,-0.15166828
2961,-0.15166828,-0.05356338
2962,-0.05356338,-0.03913381
2963,-0.03913381,-0.010314519
2964,-0.010314519,0.031991214
2965,0.031991214,0.0694357
2966,0.0694357,-0.055902794
2967,-0.055902794,0.013313044
2968,0.013313044,-0.046321403
2969,-0.046321403,0.042335734
2970,0.042335734,0.12400885
2971,0.12400885,0.33441868
2972,0.33441868,0.22558624
2973,0.22558624,0.013638794
2974,0.013638794,-0.028678201
2975,-0.028678201,-0.07143849
2976,-0.07143849,0.010735609
2977,0.010735609,0.072351895
2978,0.072351895,0.11079973
2979,0.11079973,0.19241285
2980,0.19241285,0.19956838
2981,0.19956838,0.28513792
2982,0.28513792,0.28796905
2983,0.28796905,0.20275936
2984,0.20275936,0.29278922
2985,0.29278922,0.31541562
2986,0.31541562,0.36562407
2987,0.36562407,0.47324997
2988,0.47324997,0.4105659
2989,0.4105659,0.5018152
2990,0.5018152,0.515074
2991,0.515074,0.49398842
2992,0.49398842,0.28427604
2993,0.28427604,0.24884778
2994,0.24884778,0.23457618
2995,0.23457618,0.32309452
2996,0.32309452,0.48207998
2997,0.48207998,0.35346127
2998,0.35346127,0.51875514
2999,0.51875514,0.5189092
3000,0.5189092,0.38325763
3001,0.38325763,0.24599501
3002,0.24599501,0.2035298
3003,0.2035298,0.45158
3004,0.45158,0.36152422
3005,0.36152422,0.38521898
3006,0.38521898,0.25169343
3007,0.25169343,0.22931822
3008,0.22931822,0.22378013
3009,0.22378013,0.41158628
3010,0.41158628,0.40381318
3011,0.40381318,0.36909023
3012,0.36909023,0.6060401
3013,0.6060401,0.41425538
3014,0.41425538,0.7481478
3015,0.7481478,0.8174147
3016,0.8174147,0.8613665
3017,0.8613665,0.8748402
3018,0.8748402,0.71656907
3019,0.71656907,0.6906959
3020,0.6906959,0.72680855
3021,0.72680855,0.72750986
3022,0.72750986,0.9513091
3023,0.9513091,0.7920939
3024,0.7920939,0.7643598
3025,0.7643598,0.61700124
3026,0.61700124,0.40242988
3027,0.40242988,0.28631648
3028,0.28631648,0.14266594
3029,0.14266594,0.08208437
3030,0.08208437,-0.01409407
3031,-0.01409407,0.22131771
3032,0.22131771,0.2191137
3033,0.2191137,0.082234815
3034,0.082234815,0.0669225
3035,0.0669225,-0.05314351
3036,-0.05314351,-0.060963962
3037,-0.060963962,-0.13919112
3038,-0.13919112,-0.08809358
3039,-0.08809358,-0.047242746
3040,-0.047242746,0.16064644
3041,0.16064644,0.29737678
3042,0.29737678,0.20018163
3043,0.20018163,0.3351106
3044,0.3351106,0.5602468
3045,0.5602468,0.7352215
3046,0.7352215,0.7494837
3047,0.7494837,0.6076127
3048,0.6076127,0.7200235
3049,0.7200235,0.61960375
3050,0.61960375,0.5884489
3051,0.5884489,0.6229028
3052,0.6229028,0.5307184
3053,0.5307184,0.45819312
3054,0.45819312,0.3211135
3055,0.3211135,0.52085024
3056,0.52085024,0.37650052
3057,0.37650052,0.3495096
3058,0.3495096,0.41686305
3059,0.41686305,0.26437724
3060,0.26437724,0.17471677
3061,0.17471677,0.15365662
3062,0.15365662,0.11041199
3063,0.11041199,0.070040084
3064,0.070040084,0.1048594
3065,0.1048594,-0.08474612
3066,-0.08474612,-0.15407903
3067,-0.15407903,-0.15080701
3068,-0.15080701,-0.08910218
3069,-0.08910218,-0.18077949
3070,-0.18077949,-0.18838584
3071,-0.18838584,0.08458254
3072,0.08458254,0.11993285
3073,0.11993285,0.25443938
3074,0.25443938,0.3312326
3075,0.3312326,0.46512723
3076,0.46512723,0.36723757
3077,0.36723757,0.36054835
3078,0.36054835,0.28311205
3079,0.28311205,0.32763883
3080,0.32763883,0.12276323
3081,0.12276323,-0.10887763
3082,-0.10887763,-0.12893924
3083,-0.12893924,-0.2546828
3084,-0.2546828,-0.39109582
3085,-0.39109582,-0.23077583
3086,-0.23077583,-0.13675284
3087,-0.13675284,-0.21410948
3088,-0.21410948,-0.27202845
3089,-0.27202845,-0.21052127
3090,-0.21052127,-0.14363468
3091,-0.14363468,-0.23728848
3092,-0.23728848,-0.2318775
3093,-0.2318775,-0.31518495
3094,-0.31518495,-0.3151486
3095,-0.3151486,-0.22936428
3096,-0.22936428,-0.26168963
3097,-0.26168963,-0.34030363
3098,-0.34030363,-0.18984354
3099,-0.18984354,-0.15810123
3100,-0.15810123,-0.34799355
3101,-0.34799355,-0.5164499
3102,-0.5164499,-0.5144664
3103,-0.5144664,-0.44401222
3104,-0.44401222,-0.30376047
3105,-0.30376047,-0.20197216
3106,-0.20197216,-0.27384028
3107,-0.27384028,-0.24824765
3108,-0.24824765,-0.16943124
3109,-0.16943124,-0.061912417
3110,-0.061912417,-0.065781385
3111,-0.065781385,0.014314253
3112,0.014314253,0.06035299
3113,0.06035299,0.13853082
3114,0.13853082,0.08805924
3115,0.08805924,0.03805555
3116,0.03805555,0.15373015
3117,0.15373015,0.1916593
3118,0.1916593,0.23815456
3119,0.23815456,0.21336928
3120,0.21336928,0.36326814
3121,0.36326814,0.37007627
3122,0.37007627,0.3117862
3123,0.3117862,0.24519837
3124,0.24519837,0.36495972
3125,0.36495972,0.36698017
3126,0.36698017,0.53718024
3127,0.53718024,0.47894084
3128,0.47894084,0.28248358
3129,0.28248358,0.17401426
3130,0.17401426,0.14854497
3131,0.14854497,0.099128686
3132,0.099128686,0.058027606
3133,0.058027606,-0.04462984
3134,-0.04462984,-0.030485176
3135,-0.030485176,0.018440742
3136,0.018440742,0.09982661
3137,0.09982661,0.14155091
3138,0.14155091,0.11179468
3139,0.11179468,0.15439391
3140,0.15439391,0.3161419
3141,0.3161419,0.22396368
3142,0.22396368,0.23378164
3143,0.23378164,0.16976573
3144,0.16976573,0.0505969
3145,0.0505969,0.014818065
3146,0.014818065,-0.12611325
3147,-0.12611325,0.08178501
3148,0.08178501,0.20224264
3149,0.20224264,0.26761955
3150,0.26761955,0.34660918
3151,0.34660918,0.23900256
3152,0.23900256,0.34608763
3153,0.34608763,0.42066264
3154,0.42066264,0.21274568
3155,0.21274568,0.13769186
3156,0.13769186,0.2905935
3157,0.2905935,0.42393112
3158,0.42393112,0.3853122
3159,0.3853122,0.35050774
3160,0.35050774,0.34460157
3161,0.34460157,0.4218892
3162,0.4218892,0.5132906
3163,0.5132906,0.38454142
3164,0.38454142,0.34774742
3165,0.34774742,0.55357766
3166,0.55357766,0.5249997
3167,0.5249997,0.5560229
3168,0.5560229,0.47831982
3169,0.47831982,0.5936153
3170,0.5936153,0.52188665
3171,0.52188665,0.49812168
3172,0.49812168,0.36885393
3173,0.36885393,0.3611583
3174,0.3611583,0.44185287
3175,0.44185287,0.35668367
3176,0.35668367,0.23368934
3177,0.23368934,0.34051588
3178,0.34051588,0.32355434
3179,0.32355434,0.26786625
3180,0.26786625,0.3371681
3181,0.3371681,0.36077964
3182,0.36077964,0.3469173
3183,0.3469173,0.3096854
3184,0.3096854,0.24816453
3185,0.24816453,0.23994121
3186,0.23994121,0.12693012
3187,0.12693012,0.10897249
3188,0.10897249,-0.0049371123
3189,-0.0049371123,0.13273996
3190,0.13273996,0.038333148
3191,0.038333148,0.012724604
3192,0.012724604,0.11694529
3193,0.11694529,0.21655205
3194,0.21655205,0.3577623
3195,0.3577623,0.27011025
3196,0.27011025,0.18014508
3197,0.18014508,0.14033063
3198,0.14033063,0.012189761
3199,0.012189761,0.19875042
3200,0.19875042,0.18214573
3201,0.18214573,0.19357325
3202,0.19357325,0.1363306
3203,0.1363306,0.08931773
3204,0.08931773,0.22088598
3205,0.22088598,0.07704367
3206,0.07704367,0.25419152
3207,0.25419152,0.24772194
3208,0.24772194,0.44877106
3209,0.44877106,0.43802142
3210,0.43802142,0.49076897
3211,0.49076897,0.34086737
3212,0.34086737,0.25018898
3213,0.25018898,0.042300314
3214,0.042300314,-0.04738545
3215,-0.04738545,0.04017827
3216,0.04017827,0.08440663
3217,0.08440663,0.074736185
3218,0.074736185,0.26395988
3219,0.26395988,0.22921446
3220,0.22921446,0.38872224
3221,0.38872224,0.3748684
3222,0.3748684,0.3638267
3223,0.3638267,0.2921638
3224,0.2921638,0.22505736
3225,0.22505736,0.16540214
3226,0.16540214,0.13455904
3227,0.13455904,0.09540718
3228,0.09540718,-0.03896439
3229,-0.03896439,-0.06555563
3230,-0.06555563,-0.0033455268
3231,-0.0033455268,0.035545316
3232,0.035545316,-0.00018334761
3233,-0.00018334761,0.054063726
3234,0.054063726,-0.013338789
3235,-0.013338789,0.10988907
3236,0.10988907,-0.02306275
3237,-0.02306275,0.027164202
3238,0.027164202,0.044757914
3239,0.044757914,0.038053576
3240,0.038053576,0.13149443
3241,0.13149443,0.0040902346
3242,0.0040902346,0.014685859
3243,0.014685859,0.005825243
3244,0.005825243,0.047341626
3245,0.047341626,0.22624058
3246,0.22624058,0.10354548
3247,0.10354548,-0.025380872
3248,-0.025380872,-0.13940258
3249,-0.13940258,-0.1359616
3250,-0.1359616,-0.0021688342
3251,-0.0021688342,-0.16896443
3252,-0.16896443,-0.1400572
3253,-0.1400572,0.031122118
3254,0.031122118,0.017275147
3255,0.017275147,-0.044806607
3256,-0.044806607,-0.21238562
3257,-0.21238562,-0.1876573
3258,-0.1876573,-0.19242188
3259,-0.19242188,-0.18911086
3260,-0.18911086,-0.25336108
3261,-0.25336108,-0.27798158
3262,-0.27798158,-0.18447432
3263,-0.18447432,-0.12167826
3264,-0.12167826,-0.15896952
3265,-0.15896952,-0.14547579
3266,-0.14547579,-0.27827024
3267,-0.27827024,-0.22773185
3268,-0.22773185,-0.3901958
3269,-0.3901958,-0.5288362
3270,-0.5288362,-0.7007139
3271,-0.7007139,-0.8227974
3272,-0.8227974,-0.9244865
3273,-0.9244865,-0.8692263
3274,-0.8692263,-0.7862727
3275,-0.7862727,-0.699167
3276,-0.699167,-0.5454321
3277,-0.5454321,-0.44221127
3278,-0.44221127,-0.34490138
3279,-0.34490138,-0.42499006
3280,-0.42499006,-0.39228255
3281,-0.39228255,-0.253336
3282,-0.253336,-0.29208964
3283,-0.29208964,-0.14981088
3284,-0.14981088,0.019038633
3285,0.019038633,0.01832535
3286,0.01832535,0.11688496
3287,0.11688496,0.077735506
3288,0.077735506,0.01633818
3289,0.01633818,0.193487
3290,0.193487,0.24835703
3291,0.24835703,0.3367967
3292,0.3367967,0.29835805
3293,0.29835805,0.31637383
3294,0.31637383,0.27529222
3295,0.27529222,0.29730365
3296,0.29730365,0.24607849
3297,0.24607849,0.10524447
3298,0.10524447,0.13464126
3299,0.13464126,0.04487838
3300,0.04487838,-0.031550854
3301,-0.031550854,-0.1353323
3302,-0.1353323,-0.23771118
3303,-0.23771118,-0.20059235
3304,-0.20059235,-0.11051197
3305,-0.11051197,-0.05553437
3306,-0.05553437,-0.031621948
3307,-0.031621948,0.09411293
3308,0.09411293,0.111797914
3309,0.111797914,0.21945134
3310,0.21945134,0.21848126
3311,0.21848126,0.32287535
3312,0.32287535,0.52765626
3313,0.52765626,0.70624304
3314,0.70624304,0.6153086
3315,0.6153086,0.59855646
3316,0.59855646,0.71532923
3317,0.71532923,0.3915983
3318,0.3915983,0.47719714
3319,0.47719714,0.33875716
3320,0.33875716,0.17297678
3321,0.17297678,0.11535549
3322,0.11535549,-0.06812622
3323,-0.06812622,0.02660118
3324,0.02660118,0.003053205
3325,0.003053205,-0.019172354
3326,-0.019172354,0.23011467
3327,0.23011467,0.24409866
3328,0.24409866,0.1646906
3329,0.1646906,0.028182507
3330,0.028182507,-0.013997989
3331,-0.013997989,-0.09355494
3332,-0.09355494,-0.07950413
3333,-0.07950413,0.07900662
3334,0.07900662,0.09181744
3335,0.09181744,0.11086665
3336,0.11086665,0.17211747
3337,0.17211747,0.15236327
3338,0.15236327,0.2761391
3339,0.2761391,0.32464433
3340,0.32464433,0.3181038
3341,0.3181038,0.29456523
3342,0.29456523,0.3693968
3343,0.3693968,0.23145816
3344,0.23145816,0.29225427
3345,0.29225427,0.2855726
3346,0.2855726,0.23625939
3347,0.23625939,0.39110333
3348,0.39110333,0.45130208
3349,0.45130208,0.5472791
3350,0.5472791,0.46489617
3351,0.46489617,0.41548842
3352,0.41548842,0.3531044
3353,0.3531044,0.3622869
3354,0.3622869,0.42796457
3355,0.42796457,0.45257628
3356,0.45257628,0.41644895
3357,0.41644895,0.43830252
3358,0.43830252,0.59588
3359,0.59588,0.6748812
3360,0.6748812,0.648761
3361,0.648761,0.67374563
3362,0.67374563,0.6983222
3363,0.6983222,0.58647746
3364,0.58647746,0.56667554
3365,0.56667554,0.5513739
3366,0.5513739,0.25541398
3367,0.25541398,0.16237263
3368,0.16237263,0.2534501
3369,0.2534501,0.18530916
3370,0.18530916,0.22640726
3371,0.22640726,0.22181487
3372,0.22181487,0.27815038
3373,0.27815038,0.17985776
3374,0.17985776,0.25893915
3375,0.25893915,0.257703
3376,0.257703,0.29952496
3377,0.29952496,0.20164984
3378,0.20164984,0.22207125
3379,0.22207125,0.27677143
3380,0.27677143,0.29481936
3381,0.29481936,0.1693535
3382,0.1693535,0.22007032
3383,0.22007032,0.28963166
3384,0.28963166,0.3583077
3385,0.3583077,0.28710914
3386,0.28710914,0.23447257
3387,0.23447257,0.11188283
3388,0.11188283,0.3508847
3389,0.3508847,0.43320394
3390,0.43320394,0.36770496
3391,0.36770496,0.44770357
3392,0.44770357,0.42171735
3393,0.42171735,0.4604565
3394,0.4604565,0.50211895
3395,0.50211895,0.4888262
3396,0.4888262,0.511099
3397,0.511099,0.4548606
3398,0.4548606,0.4308618
3399,0.4308618,0.44292116
3400,0.44292116,0.30420792
3401,0.30420792,0.33941036
3402,0.33941036,0.22908711
3403,0.22908711,0.42941093
3404,0.42941093,0.2867397
3405,0.2867397,0.118261755
3406,0.118261755,0.18345645
3407,0.18345645,0.27008015
3408,0.27008015,0.2139578
3409,0.2139578,0.12558554
3410,0.12558554,0.17593017
3411,0.17593017,0.1308943
3412,0.1308943,0.25215217
3413,0.25215217,0.23163247
3414,0.23163247,0.17034106
3415,0.17034106,0.20249426
3416,0.20249426,0.16192243
3417,0.16192243,0.22684628
3418,0.22684628,0.008167341
3419,0.008167341,-0.26039684
3420,-0.26039684,-0.20959961
3421,-0.20959961,-0.29097173
3422,-0.29097173,-0.2896751
3423,-0.2896751,-0.29043424
3424,-0.29043424,-0.12987557
3425,-0.12987557,-0.14261812
3426,-0.14261812,-0.04680326
3427,-0.04680326,0.02884901
3428,0.02884901,0.025535926
3429,0.025535926,0.17236659
3430,0.17236659,0.08254778
3431,0.08254778,0.20231032
3432,0.20231032,0.23368287
3433,0.23368287,0.19756626
3434,0.19756626,0.25750852
3435,0.25750852,0.09151843
3436,0.09151843,0.16404325
3437,0.16404325,0.2237935
3438,0.2237935,0.07584888
3439,0.07584888,0.047679104
3440,0.047679104,-0.052685678
3441,-0.052685678,-0.06296685
3442,-0.06296685,-0.12417053
3443,-0.12417053,-0.06772056
3444,-0.06772056,-0.06122692
3445,-0.06122692,-0.09725842
3446,-0.09725842,0.05824694
3447,0.05824694,0.00783455
3448,0.00783455,-0.069777496
3449,-0.069777496,-0.20882456
3450,-0.20882456,-0.16506399
3451,-0.16506399,-0.28475732
3452,-0.28475732,-0.37615415
3453,-0.37615415,-0.42081955
3454,-0.42081955,-0.5210065
3455,-0.5210065,-0.32601008
3456,-0.32601008,-0.27890068
3457,-0.27890068,-0.39299196
3458,-0.39299196,-0.41720244
3459,-0.41720244,-0.5477923
3460,-0.5477923,-0.43753177
3461,-0.43753177,-0.46310285
3462,-0.46310285,-0.44659403
3463,-0.44659403,-0.5255312
3464,-0.5255312,-0.41000628
3465,-0.41000628,-0.52615154
3466,-0.52615154,-0.58553916
3467,-0.58553916,-0.5705328
3468,-0.5705328,-0.34670758
3469,-0.34670758,-0.47875535
3470,-0.47875535,-0.453454
3471,-0.453454,-0.33030125
3472,-0.33030125,-0.11154011
3473,-0.11154011,0.082949616
3474,0.082949616,0.00016298145
3475,0.00016298145,-0.0958065
3476,-0.0958065,-0.13158157
3477,-0.13158157,0.011505231
3478,0.011505231,0.07444877
3479,0.07444877,-0.028332576
3480,-0.028332576,0.12755086
3481,0.12755086,0.17191151
3482,0.17191151,0.12269569
3483,0.12269569,0.18445796
3484,0.18445796,0.13050747
3485,0.13050747,0.017401986
3486,0.017401986,0.106435046
3487,0.106435046,0.12872589
3488,0.12872589,0.10071789
3489,0.10071789,0.114580266
3490,0.114580266,0.04804679
3491,0.04804679,-0.085083544
3492,-0.085083544,-0.090681806
3493,-0.090681806,0.10755385
3494,0.10755385,0.115148
3495,0.115148,0.015173137
3496,0.015173137,0.023205586
3497,0.023205586,-0.23672605
3498,-0.23672605,-0.23437873
