,fcn_train_mse,fcn_test_mse,fcn_num_params,ebm_train_mse,ebm_test_mse,ebm_num_params,ebm_test_score,ebm_train_score,fcn_layers,fcn_hidden_dims,fcn_nonlinearity,fcn_batch_size,ebm_feature_dim,ebm_predictor_dim,ebm_batch_size
0,0.7018569548129153,0.8049260277115021,41401,0.6827169641967831,0.7690706610675663,69001,2147.733154296875,4331.04833984375,2,200,relu,64,150,100,128
1,0.7058204282356948,0.7686805910339927,11851,0.690064761082994,0.816810396171546,373001,15316.423828125,30961.70703125,3,75,relu,128,200,300,64
2,0.7154779665055957,0.7682010034192382,10701,0.6824841991746916,0.9828271521781762,453601,15530.0546875,31733.744140625,2,100,relu,32,300,300,32
3,0.7064299142667017,0.7992409639853666,23551,0.7714831529241276,0.8428358655751654,300376,9537.1484375,19048.27734375,2,150,relu,128,75,300,64
4,0.6640519734520968,0.8001209929692514,46201,0.7320726595912601,0.7985752750502301,151801,7628.400390625,15367.484375,3,150,relu,64,100,200,64
5,0.7155083974929665,0.7387419334021801,46201,0.8000203308983668,0.9488304474479985,300376,9981.0283203125,20385.419921875,3,150,tanh,64,75,300,32
6,0.7188137702310217,0.8046890349825098,5401,0.8514431922767991,0.9863510495596438,202401,10169.40625,20717.576171875,3,50,relu,32,200,200,32
7,0.6670393318871408,0.7606336787259406,30901,0.7290761258136077,0.826651066050847,114301,9833.26171875,19993.302734375,4,100,relu,64,150,150,64
8,0.7552740277425875,0.7573292327193096,92101,0.7691425253617191,0.7905893241167653,23876,6753.21728515625,13721.041015625,2,300,tanh,64,50,75,128
9,0.7013533331921663,0.7636786249097886,23551,0.71203673096077,0.7722795203054795,114301,7860.66162109375,16123.8486328125,2,150,relu,32,150,150,128
10,0.700798550563216,0.7579288767578303,20801,0.6723897756299506,0.7685616636369625,38701,-991.3098754882812,-2632.219482421875,3,100,relu,32,150,50,32
11,0.752341200075764,0.7501442796766639,5401,0.6488518316128506,0.8205910429347917,73526,-1743.9906005859375,-4482.0009765625,3,50,tanh,32,200,75,32
12,0.7411416204239216,0.7790058844717009,6151,0.7524467818810219,0.8130716312567996,94001,7247.3486328125,14583.171875,2,75,relu,64,100,150,64
13,0.6979682583573894,0.7779633322258389,17551,0.6630898862427943,0.7738125695780914,152401,1091.3453369140625,2248.831787109375,4,75,tanh,128,300,100,128
14,0.699128150083892,0.7845965896123815,7951,0.7033403705494339,0.7777074657715878,340201,12716.5986328125,26212.95703125,4,50,relu,64,150,300,128
15,0.6530047363426764,0.8056229124626506,272701,0.6893581724969341,0.7719452989532768,91801,2211.994384765625,4650.02734375,4,300,tanh,64,200,100,128
16,0.7695803645777827,0.8094517836013253,10701,0.6749427153210104,0.7771499138655511,205201,8514.75390625,17698.802734375,2,100,tanh,32,300,150,128
17,0.7530099221961106,0.7479123331674212,23551,0.8525899878972037,0.9678449722471859,312401,9541.578125,19329.66015625,2,150,tanh,32,100,300,32
18,0.7691031000427165,0.7867638241512389,10701,0.6425361455152886,0.7946652201377347,152401,3007.301025390625,6515.1982421875,2,100,tanh,128,300,100,64
19,0.6742946923029918,0.7906204673753383,30901,0.6418686388100373,0.7963039095281637,273001,11609.9853515625,24204.7265625,4,100,relu,32,300,200,64
20,0.7506674362044561,0.7595122958804151,92101,0.7237021920895672,0.7532531929190975,23401,4444.23388671875,9271.1259765625,2,300,tanh,32,100,50,128
21,0.6917086034988729,0.8032092329578268,30901,0.7124680154427331,0.7828533159925462,312401,11044.298828125,22172.53125,4,100,tanh,64,100,300,64
22,0.7267106415463017,0.7721491152509072,7951,0.7094825935353901,0.7618580244420289,44176,6309.4228515625,12983.8447265625,4,50,tanh,32,75,100,64
23,0.7152186521502125,0.7445938377526523,11851,0.7407719396329133,0.7924116861984414,38401,7289.6064453125,14727.8837890625,3,75,tanh,128,50,100,64
24,0.8000927407636287,0.8260096596087619,6151,0.6918723901395777,0.7778085006666947,202401,8673.6708984375,17791.005859375,2,75,tanh,128,200,200,128
25,0.6361121195428252,0.7700073343210604,182401,0.6773146099430363,0.7758900512262406,51976,-54.99279022216797,-845.7323608398438,3,300,relu,64,150,75,32
26,0.6174879241126898,0.7633964483880139,272701,0.6997137512661097,0.757201288015727,94001,2957.78759765625,6068.3154296875,4,300,relu,128,100,150,128
27,0.6504853154108377,0.7731515150969109,46201,0.6895225356143495,0.7801059178085717,139601,7314.21142578125,15216.267578125,3,150,relu,128,200,150,128
