,fcn_train_mse,fcn_test_mse,fcn_num_params,ebm_train_mse,ebm_test_mse,ebm_num_params,ebm_test_score,ebm_train_score,fcn_layers,fcn_hidden_dims,fcn_nonlinearity,fcn_batch_size,ebm_feature_dim,ebm_predictor_dim,ebm_batch_size
0,0.2809287124909458,0.3239472983498185,92101,0.29716150186699863,0.3571169447189813,174601,6441.8583984375,12964.2265625,2,300,relu,128,150,200,32
1,0.26067262014362835,0.30670025015554764,182401,0.2506836181848217,0.3662283281045845,202401,2313.16162109375,5226.12060546875,3,300,relu,64,200,200,32
2,0.27206097484757935,0.3114675496160843,81601,0.2689573139374096,0.3200800475290576,174601,843.3975830078125,1254.0660400390625,3,200,relu,64,150,200,128
3,0.2978499710486975,0.33932677153942076,5401,0.311746877186743,0.3594427265522505,312401,7388.732421875,15233.5908203125,3,50,tanh,32,100,300,64
4,0.24224288433170008,0.31058006120542175,272701,0.2458651200328448,0.3439946551384098,453601,-320.0497741699219,-1740.459228515625,4,300,relu,128,300,300,64
5,0.3563721927674776,0.3920088367169908,2851,0.28605265700564564,0.3310915457056054,94001,6699.4228515625,13688.638671875,2,50,tanh,128,100,150,128
6,0.2810417093661463,0.3319282231158867,41401,0.24734836265820595,0.348428222813378,273001,-119.6798095703125,-893.1295166015625,2,200,relu,32,300,200,64
7,0.26925646549189464,0.318964723565721,182401,0.31698006033850606,0.3755965541509392,142276,6993.71875,14281.6298828125,3,300,tanh,32,75,200,32
8,0.26415572223037637,0.3501456567358039,68851,0.31440158215130465,0.3625217633542935,94001,6345.087890625,13084.4033203125,4,150,tanh,32,100,150,32
9,0.3073947801809646,0.3304167079688338,11851,0.2542696441116953,0.32685005623149144,205201,-4301.107421875,-9486.158203125,3,75,tanh,64,300,150,64
10,0.3114150574130191,0.36473029115999295,6151,0.2733100977255969,0.32731664732036814,44176,4240.98974609375,8714.4375,2,75,relu,32,75,100,128
11,0.27706568135540094,0.33284417238481917,7951,0.2831417977074738,0.3175107017659512,13101,4320.63525390625,9113.0830078125,4,50,relu,128,50,50,32
