,fcn_train_mse,fcn_test_mse,fcn_num_params,ebm_train_mse,ebm_test_mse,ebm_num_params,ebm_test_score,ebm_train_score,fcn_layers,fcn_hidden_dims,fcn_nonlinearity,fcn_batch_size,ebm_feature_dim,ebm_predictor_dim,ebm_batch_size
0,0.8815815116705261,0.9028466638235517,6151,0.719393292357573,0.9599623636301915,44176,6969.6865234375,1362.00537109375,2,75,tanh,32,75,100,32
1,0.630170010801402,1.1946824048245854,30901,0.7125783260581953,0.9580749240881489,69001,4467.3623046875,875.105224609375,4,100,relu,64,150,100,128
2,0.4707707863348121,1.0977046898711578,272701,0.6609893222608463,1.0110480600297742,205201,7131.66796875,1508.193115234375,4,300,relu,32,300,150,32
3,0.44126558634743557,1.1531188192666153,68851,0.8176679552621177,0.9491505448752974,38401,5142.70458984375,1018.498291015625,4,150,tanh,128,50,100,128
4,0.4093258292320758,1.1305385777063792,272701,0.7560644891675699,0.9722109876965374,51201,2624.71044921875,514.0560302734375,4,300,tanh,32,100,100,128
5,0.5721464851435276,1.0353519811786756,182401,0.6773911571683063,0.9721998086707067,340201,12462.8623046875,2416.816162109375,3,300,tanh,32,150,300,32
6,0.4386003503760304,1.1337953115935,68851,0.8595066633257774,1.0674605201456473,44176,3720.863037109375,733.4007568359375,4,150,tanh,32,75,100,128
7,0.7012243012020581,1.0798828460444956,7951,0.5316270253520295,1.1084699189706215,205201,4466.775390625,1011.309326171875,4,50,tanh,64,300,150,64
8,0.7347098126366598,1.2204856241333324,5401,0.7519906587009514,0.9605672629713271,134001,8848.462890625,1726.398681640625,3,50,relu,64,50,200,64
9,0.6817448217764213,1.0272442791196106,11851,0.896092430431489,1.131213111093815,23401,1471.2772216796875,298.3174743652344,3,75,tanh,64,100,50,128
10,0.5617037352647675,0.9994437065499151,46201,0.7882838780097109,0.9468834442196824,78701,7987.46484375,1553.7100830078125,3,150,tanh,64,50,150,64
11,0.5582726266094191,1.0208312783877578,46201,0.695392031552557,0.9104402371050193,73526,2285.49267578125,459.4271240234375,3,150,relu,32,200,75,128
12,0.768315916560654,0.8928355061137999,10701,0.6818578764237359,0.9285770167903229,114301,6760.18701171875,1351.7685546875,2,100,tanh,32,150,150,32
13,0.6628639279713909,1.0205312304004075,20801,0.7042778777927432,0.8891862534072549,23401,1501.280517578125,344.6734619140625,3,100,tanh,128,100,50,64
14,0.7925047507341858,0.9553766679195542,41401,0.7899087058009173,0.9403723584010379,13101,3582.267822265625,712.018798828125,2,200,tanh,64,50,50,32
15,0.626002465992019,1.0764591277244793,30901,0.6052287539957825,1.4415542878089365,373001,11161.876953125,2268.952392578125,4,100,relu,32,200,300,64
16,0.49672426242516,1.105911578112343,30901,0.7608750875783707,0.9737609142604524,29026,4601.3173828125,912.1168823242188,4,100,tanh,128,75,75,64
17,0.7646061566877408,0.8736869884245708,10701,0.6460183803566147,1.0178054885416663,114301,7539.08447265625,1509.8328857421875,2,100,tanh,128,150,150,64
18,0.7438959826044657,0.9810871034975622,92101,0.6839942075118345,1.0782569790815077,73526,3988.809814453125,807.6033935546875,2,300,tanh,128,200,75,32
19,0.8152308559430432,1.1072402423537209,6151,0.7318615056322653,0.9719415632021199,23401,3251.093017578125,634.2364501953125,2,75,relu,128,100,50,32
20,0.4859386383711792,1.2120415994590537,30901,0.7734341308592115,0.9086974145116353,38401,6690.89208984375,1308.09033203125,4,100,tanh,64,50,100,64
21,0.5035205314581617,0.9779496583928421,121801,0.5909732255474529,0.9949714853863126,205201,3131.7978515625,736.3305053710938,4,200,relu,32,300,150,128
22,0.437505602520708,1.061439210759929,272701,0.623268173333333,0.9451057797191946,131626,2889.87841796875,586.8412475585938,4,300,relu,64,300,75,128
23,0.7876146615819646,0.8602405317280116,41401,0.7808097328626108,0.956102726219752,51976,2515.40966796875,503.7086181640625,2,200,tanh,128,150,75,128
24,0.7579513342584523,0.8636334091369706,92101,0.6700646998228782,1.0296293614741316,151801,9226.646484375,1794.8465576171875,2,300,tanh,64,100,200,64
25,0.6182086894528255,1.2062702389674067,20801,0.8037669218130447,0.9687834572388452,134001,7502.1572265625,1473.277099609375,3,100,tanh,32,50,200,128
26,0.7360574416241032,1.0801389804882628,11851,0.6406758383504944,0.9315160209954625,373001,9913.8818359375,1955.361083984375,3,75,tanh,32,200,300,128
27,0.9366436175704428,0.9197928329977497,2851,0.6718292684284072,0.9543808645700723,114601,1451.4232177734375,333.9768981933594,2,50,tanh,32,300,50,32
28,0.4273901765013756,1.146925041370061,121801,1.04984312183114,1.3139593237274485,13101,2593.183349609375,519.3342895507812,4,200,tanh,128,50,50,128
29,0.7545216657960789,0.9377962143076989,10701,0.6305401328431643,1.0146528053144424,273001,8113.21240234375,1595.2969970703125,2,100,relu,128,300,200,32
30,0.6899512512051952,1.0094073034146722,41401,0.7150439302126568,1.0035639883040715,114601,933.2440795898438,211.2950439453125,2,200,relu,64,300,50,128
31,0.741209095217603,1.0888205761041352,10701,0.6349226154388545,1.042648369717226,91801,3016.269287109375,661.5673828125,2,100,relu,64,200,100,64
32,0.6954642623109047,1.0416935105019416,23551,0.7373145646152854,0.9914161751037895,142276,8798.939453125,1709.6239013671875,2,150,relu,32,75,200,32
33,0.5536176689627881,1.2004600575448638,7951,0.6604397855324614,0.9164589471052587,202401,5534.15234375,1080.4154052734375,4,50,tanh,32,200,200,32
34,0.486085289100481,1.0219550580019943,121801,0.541101734573761,1.017872094508241,131626,2798.10107421875,636.5581665039062,4,200,relu,64,300,75,64
35,0.48464656117857396,1.1199259586044075,68851,0.7471332680077437,0.9672030555212793,29026,5260.13916015625,1062.7835693359375,4,150,tanh,64,75,75,32
36,0.6444651347841603,1.1952463555404476,30901,0.6087676271420922,0.9955174125403011,69001,2728.234375,617.7697143554688,4,100,relu,128,150,100,64
37,0.4129502906081952,1.0476447469712487,272701,0.6484656452581761,0.9538901595837739,202401,8045.1328125,1604.4736328125,4,300,tanh,64,200,200,64
38,0.7104748183088258,1.0653699379322377,5401,0.7221598257309784,0.9561517608893645,38701,1836.4208984375,383.5823974609375,3,50,tanh,128,150,50,64
39,0.4132195625279558,1.0385714070717065,272701,0.6894052111396393,0.9478983856998443,114301,3728.498779296875,775.1921997070312,4,300,relu,128,150,150,128
40,0.7551493973496436,1.1162210275350881,5401,0.6984522227026403,0.9316951761733935,174601,8326.3388671875,1617.637451171875,3,50,tanh,64,150,200,128
41,0.6470767156340347,1.1750909175577708,46201,0.7261007485945855,0.9484501832434561,91801,-186.14871215820312,-49.90385437011719,3,150,tanh,128,200,100,128
42,0.8594674001698388,1.00889135456882,6151,0.6790288975304161,0.9213331082708235,51201,6358.85009765625,1247.67333984375,2,75,tanh,64,100,100,64
43,0.7751812342759062,1.0154144140190213,5401,0.6765097687895141,0.9683856365901611,139601,5675.40185546875,1115.3358154296875,3,50,tanh,32,200,150,32
44,0.6232780410741581,1.012313494120606,81601,0.7443947132908907,1.0123935274283307,85726,7729.125,1495.0164794921875,3,200,tanh,64,75,150,32
45,0.5891033459827794,0.9822669544332594,92101,0.6942490757178171,1.040694619112995,38701,5474.49951171875,1071.9813232421875,2,300,relu,32,150,50,32
46,0.777128237104951,1.069328914446601,2851,0.7181137864645555,0.9784426768625119,51976,4010.935791015625,824.0403442382812,2,50,relu,32,150,75,32
47,0.8048281584812486,1.2824619156869856,6151,0.7036704670845877,0.8940424621248031,94001,7859.71142578125,1539.126708984375,2,75,relu,32,100,150,64
48,0.5387774891431426,0.9936853539710021,182401,0.8810329463925839,1.0690483776391162,78701,5706.10009765625,1124.770263671875,3,300,tanh,128,50,150,128
49,0.6767504970777365,1.2021504697640912,11851,0.5501931638917162,1.2922048082108473,453601,12886.4228515625,2579.192626953125,3,75,relu,128,300,300,64
50,0.8077973476485448,1.146571313226615,10701,0.7302018347628589,0.8974931461472188,94001,7645.64892578125,1475.6939697265625,2,100,relu,32,100,150,32
51,0.4429666194640738,1.092633423959105,272701,0.8093111080839971,0.9947914886003213,134001,7877.5498046875,1541.0252685546875,4,300,tanh,128,50,200,32
52,0.6180700054807936,1.0315291589174853,20801,0.7684999192173306,0.9542696662311377,23876,4159.1328125,806.680419921875,3,100,relu,32,50,75,64
53,0.7543457739815702,0.9996999385166054,41401,0.7795637458293078,0.9688278194037908,38401,7122.59912109375,1372.591552734375,2,200,tanh,32,50,100,32
54,0.6531760321995836,1.1335538036122408,20801,0.7301309308235598,0.9580279996656353,94001,7507.00390625,1470.2423095703125,3,100,relu,64,100,150,128
55,0.9178361774899454,1.0943389586365764,6151,0.7526100481454022,1.0178119751562948,300376,10330.794921875,1982.1444091796875,2,75,relu,64,75,300,64
56,0.5406175510532252,1.1432481056078485,46201,0.8295283281655335,1.0230155048105223,29026,2690.884521484375,539.7584838867188,3,150,relu,64,75,75,128
57,0.7321427124505281,1.2196822593405345,7951,0.7290784397118448,0.9606670960225617,312401,9302.763671875,1815.873779296875,4,50,tanh,128,100,300,64
58,0.7779661822346973,1.0932791378580158,11851,0.733695669248303,0.9698349885212417,51201,6224.15966796875,1237.33642578125,3,75,tanh,128,100,100,32
59,0.6842650247758982,1.0020371650226123,17551,0.5906587384402784,0.9764869655075902,152401,2663.1083984375,628.9056396484375,4,75,relu,32,300,100,32
60,1.0753471216870725,1.4056349456202286,2851,0.7241385682813867,0.9535088540457599,174601,8931.34765625,1743.20654296875,2,50,relu,64,150,200,32
61,0.6359428127744884,1.0448977173535112,92101,0.6206058923637704,1.0323640243941827,453601,6963.2705078125,1441.04345703125,2,300,relu,128,300,300,128
62,0.631027873031211,1.1661672064024,68851,0.7588727582291089,0.9101536985558655,59001,883.5111694335938,178.88800048828125,4,150,relu,128,200,50,128
63,0.8717309201021738,0.9214982764287039,2851,0.803159582222789,0.9343573156903496,13101,3576.223876953125,696.2601318359375,2,50,tanh,128,50,50,64
64,0.6273755469878182,1.3909032917801396,17551,0.641186117498963,1.0082176294087397,174601,8821.3310546875,1752.72900390625,4,75,tanh,64,150,200,64
65,0.8036566213332185,0.9452932611832444,23551,0.7651922363043397,1.025692286607053,300376,9417.3779296875,1846.6270751953125,2,150,tanh,64,75,300,128
66,0.8923436502315822,1.0761221144762667,2851,0.8442280526220737,1.001037478064729,17626,1839.555908203125,371.09454345703125,2,50,tanh,64,75,50,128
67,0.5004104046428964,1.0953515753221548,182401,0.7990175655575025,1.0609293441004526,35426,1609.5616455078125,326.12371826171875,3,300,relu,128,100,75,128
68,0.6811124774472598,1.007048156042663,81601,0.6249527468057948,1.0767419414816666,73526,2807.032470703125,587.568603515625,3,200,tanh,32,200,75,64
69,0.7336229257904424,1.2871874735733442,11851,0.8533771582230334,1.0729988516672135,85726,6590.51318359375,1283.1756591796875,3,75,relu,64,75,150,128
70,0.763133127366625,1.1991525353533505,5401,0.7936256608267709,1.057930828591584,78701,7073.17578125,1370.1468505859375,3,50,relu,32,50,150,32
71,0.5210649062088103,1.0721263809521013,182401,0.7255534204245331,0.9635540907062541,44176,4329.92822265625,863.5369873046875,3,300,relu,64,75,100,64
72,0.700215798679867,0.9920938051491909,20801,0.7647421777175131,0.9945484575947763,289601,10119.8125,1973.105224609375,3,100,tanh,64,50,300,32
