,fcn_train_mse,fcn_test_mse,fcn_num_params,ebm_train_mse,ebm_test_mse,ebm_num_params,ebm_test_score,ebm_train_score,fcn_layers,fcn_hidden_dims,fcn_nonlinearity,fcn_batch_size,ebm_feature_dim,ebm_predictor_dim,ebm_batch_size
0,0.06831326729031226,0.20105119929195486,272701,0.08951107660665968,0.17773986545123954,44176,3940.341552734375,787.0112915039062,4,300,relu,64,75,100,64
1,0.32888117234937797,0.5413684048036899,2851,0.04121397243948686,0.17621793226569962,273001,4649.49853515625,895.4442138671875,2,50,relu,32,300,200,64
2,0.05761328653467613,0.18207733616797014,272701,0.06121035176304997,0.1386576319129323,114301,1762.465087890625,385.39483642578125,4,300,relu,32,150,150,32
3,0.1276493951516314,0.2373474254421238,7951,0.05260055992449108,0.13242637764429277,38701,2086.828125,472.4522705078125,4,50,tanh,128,150,50,32
4,0.07845332175858248,0.16045559128152867,20801,0.0623242038564424,0.13748997859072234,174601,6421.7890625,1262.13037109375,3,100,tanh,64,150,200,64
5,0.09842189186333736,0.1819055780676048,92101,0.1010858830697943,0.15584022926305605,59001,1005.8760375976562,223.4770050048828,2,300,relu,64,200,50,128
6,0.08967459960704954,0.2674175700337676,17551,0.23700518461803197,0.3792290288512887,13101,3416.575439453125,675.8045043945312,4,75,tanh,64,50,50,128
7,0.14928399440640913,0.2913427725872202,11851,0.07352174127775984,0.15187490311535895,91801,1066.614990234375,244.49034118652344,3,75,relu,64,200,100,128
8,0.15191877574695803,0.3022855608381978,41401,0.1010833868431637,0.2457141767278634,17626,1003.555908203125,213.15396118164062,2,200,tanh,128,75,50,32
9,0.10765084088686645,0.21671590645318634,41401,0.05977026167389315,0.12179072044907682,340201,8700.375,1708.3560791015625,2,200,relu,128,150,300,64
10,0.08384298162066232,0.165374516272637,92101,0.14041142665829714,0.23741797659486719,289601,6615.70654296875,1309.181396484375,2,300,relu,128,50,300,128
11,0.1985955272969656,0.33693464146225577,11851,0.0746787954252781,0.1639945316406733,312401,10849.5810546875,2101.101806640625,3,75,tanh,32,100,300,32
12,0.20236092318465818,0.2838787378188433,6151,0.09284212154637478,0.16716831849986957,114601,895.3442993164062,199.2751007080078,2,75,relu,64,300,50,128
13,0.04343315077754021,0.21749914142302612,272701,0.04150680936910484,0.10966998000075988,205201,-470.10308837890625,7.596715927124023,4,300,tanh,128,300,150,32
14,0.09338703519944218,0.15249349007104934,81601,0.0412916707206214,0.20559467467336168,139601,3382.32373046875,677.5106201171875,3,200,tanh,32,200,150,64
15,0.15603468093613337,0.28450523162005803,10701,0.037438148015875916,0.19301290240480073,453601,4739.95703125,938.09326171875,2,100,relu,64,300,300,64
16,0.17682935571236635,0.2049554287728211,5401,0.14854354048179452,0.24705432841996783,300376,6299.52880859375,1259.665771484375,3,50,tanh,32,75,300,128
17,0.062431412042509134,0.17855589582192546,121801,0.03597795864687324,0.12089801998072636,114601,499.59234619140625,169.36305236816406,4,200,relu,128,300,50,32
18,0.06736566449695162,0.21801931358916657,68851,0.12195847251134428,0.219910751011956,151801,7118.021484375,1389.573486328125,4,150,relu,128,100,200,128
19,0.1398256954203012,0.30504097532721963,10701,0.09724802081417393,0.16927976539661452,23876,6144.6630859375,1208.88427734375,2,100,relu,128,50,75,32
20,0.12755539246602135,0.24895595026696848,17551,0.08564786275487107,0.169114206423522,300376,9419.681640625,1832.11181640625,4,75,relu,128,75,300,32
21,0.08330220901387583,0.21777382614303897,121801,0.0822057510256218,0.16087094970163332,312401,9332.73828125,1830.851806640625,4,200,tanh,32,100,300,64
22,0.18237487856285717,0.21488230615057885,2851,0.087973681185307,0.17903115210341877,35426,4079.7392578125,821.4132690429688,2,50,tanh,64,100,75,64
